RNA	protein	label
ENST00000661956	P15586-2	0
ENST00000660711	A0A494C0F5	0
ENST00000596379	Q99856	1
ENST00000557799	Q9NQB0	1
ENST00000654925	Q8NET8-2	0
ENST00000527978	Q86T24	1
ENST00000655947	Q8N1M1	0
ENST00000668000	Q969G3-6	0
ENST00000653380	P52747	1
ENST00000601661	G3V1J5	0
ENST00000439367	P31274	1
ENST00000659308	F5H0D0	0
ENST00000433952	O75446	1
ENST00000505436	Q6Q8B3-2	0
ENST00000613661	Q9H967	0
ENST00000592422	P00533-4	0
ENST00000455380	P08235	0
ENST00000412526	P10275	1
ENST00000557784	P04637	1
ENST00000668918	E9PDF2	0
ENST00000412244	P11473	1
ENST00000507770	P54198	1
ENST00000682812	Q9BSU3	0
ENST00000376800	Q8N6T7	1
ENST00000541881	P10589	1
ENST00000413347	Q9NZC4	1
ENST00000623117	Q92831	1
ENST00000445956	P43694	1
ENST00000422494	P19838	1
ENST00000557518	A0A7P0T811	0
ENST00000435412	P51532	1
ENST00000692709	A0A8I5KRY2	0
ENST00000409590	Q9Y3T6-3	0
ENST00000448857	Q13351	1
ENST00000430057	Q9Y294	1
ENST00000568270	Q9H334	1
ENST00000623968	H7BYI2	0
ENST00000416341	P11362	0
ENST00000567258	P49711	1
ENST00000438181	H7C2P2	0
ENST00000666949	H0YFV4	0
ENST00000622374	Q6UXZ0-2	0
ENST00000615012	P37275	1
ENST00000662491	Q96QF0	0
ENST00000627370	Q13485	1
ENST00000689999	Q9Y3P9-2	0
ENST00000589259	Q06546	1
ENST00000428346	A0A0G2JMS6	0
ENST00000635991	E9PKW6	0
ENST00000693757	P08575	0
ENST00000501794	O75446	1
ENST00000454521	Q96ST3	1
ENST00000457698	Q9UBW7	0
ENST00000498413	P25208	1
ENST00000592274	Q9H0L4	1
ENST00000601480	Q9UGK3	0
ENST00000602773	Q8TC12	0
ENST00000665201	Q9UNE2-2	0
ENST00000506196	Q06945	1
ENST00000688080	Q76FK4-4	0
ENST00000654048	Q9ULG6-5	0
ENST00000515464	Q15561	1
ENST00000587899	Q5SZP1	0
ENST00000554133	P53805	0
ENST00000648684	Q9UH36	0
ENST00000657634	Q15291	1
ENST00000451496	P15408	1
ENST00000438509	Q5H913-2	0
ENST00000454005	P17029	1
ENST00000419852	P40426	1
ENST00000517854	Q9Y261	1
ENST00000663024	Q5W0W3	0
ENST00000423274	P19838	1
ENST00000655879	A0A7I2V3J6	0
ENST00000544279	A0A0G2JMK7	0
ENST00000623191	Q5VTE6	0
ENST00000667470	P51178	0
ENST00000426578	O75475	1
ENST00000443854	P05412	1
ENST00000624433	Q9UBT2-2	0
ENST00000557715	Q9BY77	0
ENST00000453284	Q9UQE7	1
ENST00000600941	Q8NBF1	1
ENST00000504297	P17480	1
ENST00000651910	Q9Y6K0	0
ENST00000669593	Q9NY26-2	0
ENST00000667460	A0A7I2V5I2	0
ENST00000547721	Q96IQ7-2	0
ENST00000554260	Q8TC12	0
ENST00000588794	A0A1W2PPG9	0
ENST00000629828	Q15853	1
ENST00000448117	P31268	1
ENST00000663884	A0A494BZV3	0
ENST00000662982	Q8WUU4	0
ENST00000623035	P52788-2	0
ENST00000624728	Q5TAQ9-2	0
ENST00000455572	P54198	1
ENST00000623673	P39880	1
ENST00000595395	A0A0C4DGP3	0
ENST00000669120	C9J202	0
ENST00000510165	F8WCY8	0
ENST00000601409	A0A590UK11	0
ENST00000609376	Q9HC98-4	0
ENST00000670609	Q16656	1
ENST00000651732	Q9NZK5-2	0
ENST00000588060	Q14781	1
ENST00000442636	Q00613	1
ENST00000456087	P23771	1
ENST00000636943	E9PAM4	0
ENST00000419080	O95983	1
ENST00000416664	Q8TAQ2	1
ENST00000366397	Q14781	1
ENST00000618290	J3KND8	0
ENST00000669527	A0A7P0T8Z2	0
ENST00000437983	O95096	1
ENST00000412143	Q14839	1
ENST00000483245	Q9NTJ3	1
ENST00000659813	Q8TD31-3	0
ENST00000431427	Q15561	1
ENST00000618204	P52747	1
ENST00000507491	Q9NQB0	1
ENST00000456146	Q92564-3	0
ENST00000557577	A0A0A0MT38	0
ENST00000673597	P55317	1
ENST00000512496	P35226	1
ENST00000670967	O95365	1
ENST00000666140	Q13155-2	0
ENST00000589531	A0A804HJM5	0
ENST00000455977	Q01196	1
ENST00000660660	Q96AV8-2	0
ENST00000596669	C9K0F2	0
ENST00000653581	Q9BWS9	0
ENST00000691668	Q6QNK2-3	0
ENST00000670960	Q14094	0
ENST00000661129	P04424	0
ENST00000625119	A0A140TA08	0
ENST00000542022	Q02447	1
ENST00000654351	Q8TF68	1
ENST00000638682	P16220	1
ENST00000419628	Q13351	1
ENST00000655348	P28907	0
ENST00000520323	O75626	1
ENST00000515181	O60216	1
ENST00000551152	Q15910	1
ENST00000539734	Q08050	1
ENST00000655977	A6NFI1	0
ENST00000433499	O14646	1
ENST00000547554	P48382	1
ENST00000666255	Q13485	1
ENST00000580258	B1AQP1	0
ENST00000434792	Q13227	1
ENST00000563280	P42224	1
ENST00000547554	P42224	1
ENST00000483245	P10914	1
ENST00000444217	Q8N196	1
ENST00000428272	P05412	1
ENST00000565416	Q5VVW2-2	0
ENST00000669396	A0A286YF37	0
ENST00000689482	P49639	1
ENST00000561705	Q92908	1
ENST00000606986	Q9HD43-3	0
ENST00000420253	Q5JS13	0
ENST00000660232	O75530	1
ENST00000513681	Q14839	1
ENST00000432330	P04637	1
ENST00000525302	P51858-2	0
ENST00000689433	Q14114-3	0
ENST00000512916	Q13227	1
ENST00000428191	Q16621	1
ENST00000415765	O75362	1
ENST00000528978	Q9HC98-4	0
ENST00000601195	A0A7P0T8N0	0
ENST00000490375	Q9BYM8	1
ENST00000659319	A0A2C9F2Y1	0
ENST00000538550	Q92985-4	0
ENST00000657220	P51530	0
ENST00000550938	D6RBS1	0
ENST00000690045	Q16236	1
ENST00000626776	E3W994	0
ENST00000414141	P41161	1
ENST00000419151	Q8NI51	1
ENST00000659303	F8VTY2	0
ENST00000455711	P35227	1
ENST00000670388	A0A804HKB7	0
ENST00000326734	P17947	1
ENST00000630404	Q9UGL1	1
ENST00000503723	Q9BZE3	1
ENST00000615012	Q9UPP1	1
ENST00000506612	Q9H334	1
ENST00000562888	Q9BVV6	0
ENST00000561318	O60216	1
ENST00000517854	P10275	1
ENST00000425296	P01106	1
ENST00000535528	Q53EZ4-2	0
ENST00000563843	P38919	1
ENST00000651291	P50539-3	0
ENST00000566876	O60907	1
ENST00000444721	P08047	1
ENST00000600941	Q9Y603	1
ENST00000432925	A0A0C4DH47	0
ENST00000670481	H7BYE6	0
ENST00000561101	P49715	1
ENST00000517704	P20719	1
ENST00000667584	Q5TFJ7	0
ENST00000687392	P57082	0
ENST00000417887	Q92598-4	0
ENST00000652251	O14646	1
ENST00000606915	P51610	1
ENST00000456103	P17480	1
ENST00000642191	A0A804HJS9	0
ENST00000686481	P35226	1
ENST00000654936	H0Y7H7	0
ENST00000664110	A0A1W2PP78	0
ENST00000558797	Q14683	1
ENST00000542689	Q9Y261	1
ENST00000561622	Q9NQ29	0
ENST00000550292	O94991-2	0
ENST00000429254	Q14469	1
ENST00000426991	Q13351	1
ENST00000546414	O95936	1
ENST00000624471	J3KR57	0
ENST00000664464	A0A0A0MS43	0
ENST00000659753	Q96A25	0
ENST00000660654	P05067-4	0
ENST00000659311	A0FGR8-5	0
ENST00000422761	Q96AV8	1
ENST00000617888	Q9BZK7	1
ENST00000668328	Q9UKT9-8	0
ENST00000500498	Q13127	1
ENST00000448680	P01100	1
ENST00000526089	O75475	1
ENST00000456535	P54198	1
ENST00000663789	Q6N043	1
ENST00000693679	C9JAZ1	0
ENST00000551152	P04637	1
ENST00000560259	Q9HB96	0
ENST00000653038	Q9H9S0	1
ENST00000581080	Q6N043	1
ENST00000424837	Q9BZK7	1
ENST00000430733	Q9Y5R5	1
ENST00000445235	A0A7I2V505	0
ENST00000434547	Q00534	1
ENST00000420237	Q0D2K0	0
ENST00000657517	I6XKI8	0
ENST00000445083	P29375	1
ENST00000431656	Q8TF68	1
ENST00000606055	P98194-9	0
ENST00000650499	O95218-2	0
ENST00000476460	Q9NY26-2	0
ENST00000453569	P61296	1
ENST00000653385	A0A7P0T8X4	0
ENST00000687389	A0A0D9SG49	0
ENST00000560341	A0A2R8Y7Z2	0
ENST00000424026	Q13127	1
ENST00000634357	P54274	1
ENST00000460525	A0A7I2V4F7	0
ENST00000508156	A0A1C7CYX0	0
ENST00000521203	Q9H1I8-2	0
ENST00000613868	P51532	1
ENST00000427042	Q15022	1
ENST00000435021	Q6QEF8-5	0
ENST00000602048	O96028	1
ENST00000422971	P17275	1
ENST00000629058	P49716	1
ENST00000670975	E9PMP8	0
ENST00000519140	P35637	1
ENST00000422971	P48431	1
ENST00000445458	O95602	1
ENST00000515153	Q9NR81-3	0
ENST00000505347	E9PNR2	0
ENST00000658646	A0A7P0SXD0	0
ENST00000517505	P48431	1
ENST00000451348	P35227	1
ENST00000657082	A0A8I5KR52	0
ENST00000506304	P52630	1
ENST00000581489	P56545	1
ENST00000423274	Q06546	1
ENST00000691083	Q15431	0
ENST00000444721	Q92731	1
ENST00000623515	P49716	1
ENST00000648779	Q9Y5G8	0
ENST00000509924	Q9UKL0	1
ENST00000576080	P36402	1
ENST00000598376	Q96KS0	1
ENST00000453951	O95602	1
ENST00000467537	H0YAA3	0
ENST00000543387	Q16236	1
ENST00000514726	Q8NBS3-5	0
ENST00000670676	Q86WG5	0
ENST00000609153	Q9NU63-2	0
ENST00000681370	Q14469	1
ENST00000451284	Q9ULV5	1
ENST00000439367	P17029	1
ENST00000658439	H0Y5G8	0
ENST00000454005	P09086	1
ENST00000693621	Q96A25	0
ENST00000671136	P16871-3	0
ENST00000607097	P27540	1
ENST00000691192	P19419	1
ENST00000505636	A0A2R8Y7J2	0
ENST00000547094	Q10586	1
ENST00000431395	P49407	1
ENST00000657814	P16298-3	0
ENST00000412098	Q01892	1
ENST00000528524	Q96TA2-3	0
ENST00000535976	Q96F24	1
ENST00000647762	A0A590UJV1	0
ENST00000656386	P32754-2	0
ENST00000562450	D8L7E9	0
ENST00000582249	O43623	1
ENST00000467225	P22087	1
ENST00000637822	Q9UBN7	1
ENST00000659784	P17542	1
ENST00000660321	Q99684	0
ENST00000505793	Q07869	1
ENST00000688428	Q8NFV4-4	0
ENST00000451126	O60907	1
ENST00000663790	J3QLD5	0
ENST00000641222	Q8NHC8	0
ENST00000563687	O75410-2	0
ENST00000665875	Q9BXB4	0
ENST00000419288	P23771	1
ENST00000453951	Q9UJU2	1
ENST00000601106	P50548	1
ENST00000663304	P05937-2	0
ENST00000598933	Q9UJQ4	1
ENST00000512675	O43318	0
ENST00000579050	P48060-2	0
ENST00000610389	A0A0D9SEW3	0
ENST00000670023	Q96GS6	0
ENST00000656893	A0A7P0TBD2	0
ENST00000624760	Q9Y4F5-3	0
ENST00000515542	P49959	1
ENST00000624775	Q9NQV6-5	0
ENST00000443165	P19419	1
ENST00000643127	P19419	0
ENST00000625204	P28324	1
ENST00000670345	Q9GZK7	0
ENST00000684823	P08319-2	0
ENST00000563205	G3V4G9	0
ENST00000420694	Q14119	1
ENST00000608609	Q99583	1
ENST00000367563	Q96KQ7	1
ENST00000434792	Q92800	1
ENST00000559457	Q9Y2T5	0
ENST00000561632	Q96Q35-2	0
ENST00000613661	K7ELY8	0
ENST00000667552	K7ELF7	0
ENST00000563128	P28329-3	0
ENST00000532422	P49419-2	0
ENST00000538731	Q99496	1
ENST00000508020	K7EJ18	0
ENST00000426991	Q8WYQ5	1
ENST00000509185	Q9Y294	1
ENST00000565283	P23511	1
ENST00000594798	O94905	0
ENST00000614735	A0A1W2PQJ2	0
ENST00000446475	P35680	1
ENST00000590186	Q9NP78-3	0
ENST00000689725	A0A804HJM5	0
ENST00000611530	C9J3D7	0
ENST00000530897	P78539	0
ENST00000430125	Q9UJQ4	1
ENST00000423329	P22626	1
ENST00000638682	Q92831	1
ENST00000432621	H7C4I2	0
ENST00000456638	P18146	1
ENST00000625474	P23771	1
ENST00000408886	P55317	1
ENST00000623901	P50539	0
ENST00000670096	H7C5L5	0
ENST00000446355	A0A8I5QL24	0
ENST00000417970	P49715	1
ENST00000653164	F5H2N6	0
ENST00000634986	Q6ICG8	0
ENST00000566900	B5MCW2	0
ENST00000634357	P42568	1
ENST00000530946	Q9UQ84	0
ENST00000665208	H0YDA7	0
ENST00000650541	A0A804HI01	0
ENST00000652860	Q99549	0
ENST00000652440	Q14738-3	0
ENST00000662633	A0A2R8Y500	0
ENST00000499178	E9PMQ9	0
ENST00000657424	B4E0K5	0
ENST00000420694	Q9UL18	1
ENST00000692805	Q00613	1
ENST00000487840	O75829-2	0
ENST00000440540	Q06587	1
ENST00000444488	Q13285	1
ENST00000531661	A0A2Q2T6B6	0
ENST00000437354	Q15777	0
ENST00000501499	P11473	1
ENST00000602419	A6NEP9	0
ENST00000447775	Q08050	1
ENST00000627886	P04637	1
ENST00000431650	O60216	1
ENST00000690436	F5H638	0
ENST00000414345	P29375	1
ENST00000598376	Q16665	1
ENST00000662118	C9JJ25	0
ENST00000537346	Q8TF68	1
ENST00000483544	Q01892	1
ENST00000434182	O60548	1
ENST00000414156	Q9Y6Q9	1
ENST00000652633	F8VWW7	0
ENST00000668345	P17275	1
ENST00000507389	Q6NVY1-2	0
ENST00000606645	Q32M88	0
ENST00000686120	Q9C000-7	0
ENST00000429818	Q9UQD0-2	0
ENST00000610389	B2RXF0	0
ENST00000557799	Q9P0K8	1
ENST00000690018	Q9BZE4-2	0
ENST00000551847	F5H4B4-2	0
ENST00000442534	Q9GZR7	1
ENST00000534477	A0A7P0T9G7	0
ENST00000630914	Q13568	1
ENST00000444217	P20226	1
ENST00000446262	A0A140T8X0	0
ENST00000665875	A0A8I5KSW0	0
ENST00000434541	Q9UHB9-2	0
ENST00000591225	Q86SQ7	0
ENST00000654364	Q04656-3	0
ENST00000520606	A0A0G2JMJ0	0
ENST00000692385	Q9BWX1-2	0
ENST00000419144	Q15797	1
ENST00000658359	A0A6I8PU16	0
ENST00000661329	C9JGV1	0
ENST00000360656	P41970	1
ENST00000584012	P35659	1
ENST00000415842	A0A804HI56	0
ENST00000661653	E9PLQ2	0
ENST00000660848	Q587J8	0
ENST00000504365	P49711	1
ENST00000654595	E5RJT0	0
ENST00000512978	Q13127	1
ENST00000510850	A6NHZ5	0
ENST00000565755	Q9Y2T5	0
ENST00000619912	Q9UGC7	0
ENST00000412809	P06401	1
ENST00000463167	Q92769	1
ENST00000592917	Q9ULJ6	1
ENST00000414634	P15407	1
ENST00000621019	Q9NQB0	1
ENST00000514902	O95983	1
ENST00000663213	E7EX91	0
ENST00000627442	O14757	0
ENST00000440887	P41161	1
ENST00000636975	Q9UH73	1
ENST00000559752	Q99856	1
ENST00000584705	P09630	1
ENST00000663341	Q9HAR2	0
ENST00000563759	P39880	1
ENST00000663341	Q99805	0
ENST00000624405	Q14938-4	0
ENST00000493131	P49959	1
ENST00000692751	Q15466	0
ENST00000523307	A0A2R8Y7M9	0
ENST00000512301	A0A5K1VW68	0
ENST00000634334	P54198	1
ENST00000671376	B7Z369	0
ENST00000687474	A0A087X2C4	0
ENST00000582435	Q99626	1
ENST00000567469	Q9UJU2	1
ENST00000658794	Q96B23	0
ENST00000589128	O94964-4	0
ENST00000512794	Q92908	1
ENST00000663494	E7EWQ4	0
ENST00000416090	Q9HCJ0-2	0
ENST00000439736	P23769	1
ENST00000553596	Q8N6T7	1
ENST00000563338	A0A0U2N547	0
ENST00000512310	Q9NQB0	1
ENST00000454205	P06401	1
ENST00000605047	Q8IYS5-2	0
ENST00000655148	Q14738	0
ENST00000665352	O43474	1
ENST00000578633	P57682	1
ENST00000652725	A0A804HJA0	0
ENST00000660011	Q8TC05-2	0
ENST00000455947	Q01196	1
ENST00000656101	P37088-4	0
ENST00000685894	H0YE57	0
ENST00000584649	A0A3B3IS06	0
ENST00000668310	Q9H9S0	1
ENST00000501050	Q99583	1
ENST00000656056	P15529-4	0
ENST00000531511	P46109	0
ENST00000666443	Q8IYB7	0
ENST00000450205	Q01196	1
ENST00000555562	P17676	1
ENST00000470790	P33240	1
ENST00000589472	Q99487	0
ENST00000653742	P50542-2	0
ENST00000623394	Q9UIF7-4	0
ENST00000431401	P52945	1
ENST00000653528	A0A075B7G3	0
ENST00000693140	Q9UHG3-2	0
ENST00000600784	P04035-2	0
ENST00000432711	Q8TF68	1
ENST00000456535	Q9Y2D1	1
ENST00000689431	O94827-7	0
ENST00000463167	P35222	1
ENST00000428656	P10275	1
ENST00000505700	Q13887	1
ENST00000514287	Q8N5P1	1
ENST00000554133	Q4U2R8-3	0
ENST00000668891	Q3KQU3-3	0
ENST00000452923	O14503	1
ENST00000666958	Q9NTK5-2	0
ENST00000464673	Q13547	1
ENST00000647629	F5H669	0
ENST00000359838	Q9UPP1	1
ENST00000446372	P78369-3	0
ENST00000597034	Q8NAV2-2	0
ENST00000453558	Q8N6Y2-2	0
ENST00000514459	Q04726	1
ENST00000594095	A2A368	0
ENST00000421585	Q9NZI5	1
ENST00000559402	Q6NUK4	0
ENST00000671099	A0A7I2V2M3	0
ENST00000440540	P35869	1
ENST00000433182	P15172	1
ENST00000691716	P0CV98	0
ENST00000559752	Q01196	1
ENST00000566114	Q8N3R9	0
ENST00000665337	Q9UGK3	0
ENST00000472178	B1AK73	0
ENST00000414141	O95096	1
ENST00000530422	Q03060	1
ENST00000542980	Q15853	1
ENST00000366314	P55317	1
ENST00000471357	P17542	1
ENST00000691174	Q8WV74	0
ENST00000490153	Q15797	1
ENST00000440971	Q9HBK9-2	0
ENST00000419614	Q4ZG55	1
ENST00000653335	P40763	1
ENST00000418821	Q6NUS8	0
ENST00000691314	Q96PB7-2	0
ENST00000686492	O60318-2	0
ENST00000665772	D6RBS1	0
ENST00000412722	P15923	1
ENST00000609955	P10398	0
ENST00000668056	K7EP06	0
ENST00000533767	P51532	1
ENST00000448058	Q02078	1
ENST00000412722	P15407	1
ENST00000608547	A0A6Q8PF14	0
ENST00000615495	O60716-6	0
ENST00000510211	Q07687	1
ENST00000444042	Q00056	1
ENST00000470091	A0A7I2V4T6	0
ENST00000660441	B3KPX4	0
ENST00000435497	P50549	1
ENST00000532061	P15884	1
ENST00000688773	P57071-5	0
ENST00000569104	P43699	1
ENST00000416894	Q00613	1
ENST00000657718	Q9BY27	0
ENST00000629595	Q96ST3	1
ENST00000607839	A0A2R8Y5D4	0
ENST00000658486	Q6TCH8	0
ENST00000419244	A0A2R8YGZ0	0
ENST00000627035	Q32ZL2-2	0
ENST00000487512	P35637	1
ENST00000429200	Q86UE3	0
ENST00000669272	Q8IXZ3-1	0
ENST00000537720	Q9C000-7	0
ENST00000453525	Q13547	1
ENST00000588047	Q5VWP3-2	0
ENST00000455269	P35269	1
ENST00000512618	F2Z2E2	0
ENST00000451031	Q9H251-5	0
ENST00000426991	Q13242	1
ENST00000529078	Q5BKY1	0
ENST00000657485	A0A075B7D9	0
ENST00000319682	O43184-4	0
ENST00000539514	Q15022	1
ENST00000546725	Q99626	1
ENST00000518416	A6NKZ2	0
ENST00000422971	Q9UL18	1
ENST00000663047	Q9HCS4	1
ENST00000669864	A0A7I2YQT0	0
ENST00000431897	Q9H3D4	1
ENST00000647999	Q9UQE7	1
ENST00000669979	P06401	1
ENST00000434182	O14978	1
ENST00000660658	A0A075B6E5	0
ENST00000399152	A0A804HLI4	0
ENST00000445956	P25490	1
ENST00000630417	U3KQH1	0
ENST00000666561	P62508	0
ENST00000471357	Q99856	1
ENST00000548050	P17480	1
ENST00000674016	Q9NP99-3	0
ENST00000441026	Q9UPS6-2	0
ENST00000662733	P17542	1
ENST00000652251	P17535	1
ENST00000691192	P06400	1
ENST00000416279	P18846	1
ENST00000693748	J3QQW9	0
ENST00000666176	O94851-4	0
ENST00000602172	Q13263	1
ENST00000521487	Q13351	1
ENST00000575612	E9PBG7	0
ENST00000668085	Q99708-3	0
ENST00000426991	P15408	1
ENST00000428419	Q9H582	1
ENST00000689892	P35240-8	0
ENST00000675324	Q6UWE0	0
ENST00000439367	P51610	1
ENST00000521295	Q14765	1
ENST00000416930	Q8WVM7	1
ENST00000692210	B4DR80	0
ENST00000604333	Q9UQE7	1
ENST00000444217	O15516	1
ENST00000542680	Q13227	1
ENST00000686377	H0YNW1	0
ENST00000420694	P15336	1
ENST00000517508	A0A7I2V395	0
ENST00000688341	G3V347	0
ENST00000429228	P49711	1
ENST00000549251	P42229	1
ENST00000686760	Q8TD31-3	0
ENST00000297163	Q01081	1
ENST00000447119	O96004	1
ENST00000668207	E9PH68	0
ENST00000660372	K7EJX0	0
ENST00000530435	E9PFP8	0
ENST00000447860	O95936	1
ENST00000438190	P42229	1
ENST00000443642	Q96P11-3	0
ENST00000668418	P27540	1
ENST00000664438	P02679-2	0
ENST00000503877	Q92908	1
ENST00000438736	P19484	1
ENST00000415195	Q16254	1
ENST00000533260	P49711	1
ENST00000535922	P55316	1
ENST00000629830	Q13029-5	0
ENST00000666600	A0A7P0TB23	0
ENST00000449783	Q9H707	1
ENST00000613868	P29590	1
ENST00000591501	P85037	1
ENST00000419591	Q9NZI7	1
ENST00000449073	Q9UKL0	1
ENST00000537370	Q5W5X9	0
ENST00000419415	O14646	1
ENST00000650470	Q9H4M3	0
ENST00000418516	O60610-2	0
ENST00000621019	P11161	1
ENST00000478808	P11308	1
ENST00000607590	A0A5F9ZH98	0
ENST00000645251	Q92729-2	0
ENST00000670228	P04150	1
ENST00000423033	P23771	1
ENST00000548204	P50549	1
ENST00000450546	A0A6Q8PG38	0
ENST00000650438	Q86UA6-8	0
ENST00000448058	O14867	1
ENST00000689722	K7ESN2	0
ENST00000423274	P22736	1
ENST00000617914	Q9HAR2	0
ENST00000641106	A0A7I2V3J6	0
ENST00000428419	Q86V15	1
ENST00000637313	Q16621	1
ENST00000532454	Q13887	1
ENST00000439876	Q9UL18	1
ENST00000670452	A0A8C8KAR0	0
ENST00000443270	Q9H1H9-2	0
ENST00000665753	Q5BKZ1-3	0
ENST00000522383	O15446	0
ENST00000584547	O43490-2	0
ENST00000442534	Q9HCE1	1
ENST00000562866	P26196	1
ENST00000617730	A0A494C043	0
ENST00000509360	Q92805	0
ENST00000658047	Q99459	0
ENST00000596342	A6NIY4	0
ENST00000603280	A0A7P0T893	0
ENST00000607781	O75030	1
ENST00000691763	Q96BR1	0
ENST00000432957	Q13886	1
ENST00000436433	P15976	1
ENST00000657071	P84996	0
ENST00000428188	O75446	1
ENST00000686764	Q86WA8-2	0
ENST00000421513	C9J2C7	0
ENST00000615743	H0YHT7	0
ENST00000508179	Q10586	1
ENST00000623737	Q15256-5	0
ENST00000419591	P56270	1
ENST00000689518	Q96B77	0
ENST00000418525	P15923	1
ENST00000652897	O95789-1	0
ENST00000536518	A0A7I2V4K8	0
ENST00000656525	P08319-2	0
ENST00000651664	O14832-2	0
ENST00000366397	P17480	1
ENST00000548779	P61018-2	0
ENST00000661913	A0A1W2PQD0	0
ENST00000664555	A0A0D9SG23	0
ENST00000510879	Q8WVM7	1
ENST00000585520	P56270	1
ENST00000578923	B8ZZS4	0
ENST00000607894	Q6Q8B3-2	0
ENST00000668661	Q969P0-3	0
ENST00000690662	Q5JSH3-4	0
ENST00000566101	Q9H6I2	1
ENST00000626439	Q96AV8	1
ENST00000642586	A0A494C0F7	0
ENST00000457561	Q3KNR5	0
ENST00000687872	Q99767-2	0
ENST00000522292	Q06190	0
ENST00000434547	Q02447	1
ENST00000442636	P49715	1
ENST00000437646	Q92908	1
ENST00000692549	Q99665	0
ENST00000456337	O60216	1
ENST00000657182	Q96NZ8	0
ENST00000654721	Q96M95	0
ENST00000442150	Q96S55	1
ENST00000440874	Q9H334	1
ENST00000445279	P48431	1
ENST00000600941	Q99081	1
ENST00000579049	A0A075B7G3	0
ENST00000665630	P20231	0
ENST00000424112	O75030	1
ENST00000653889	Q6AW86	0
ENST00000588092	Q92834	0
ENST00000440220	Q18PE1-4	0
ENST00000422038	P00390-3	0
ENST00000569258	Q8NBS3-2	0
ENST00000658356	P55263	0
ENST00000513681	Q9UGL1	1
ENST00000436893	P17029	1
ENST00000453317	Q13769	0
ENST00000419703	P40426	1
ENST00000502162	A0A2R8YE60	0
ENST00000444038	Q69YN4-2	0
ENST00000618478	F8VQ14	0
ENST00000423433	C9JYH8	0
ENST00000447691	P22087	1
ENST00000589010	Q01196-5	0
ENST00000556479	Q06124-1	0
ENST00000510311	A0A5F9ZHW8	0
ENST00000659226	O95936	1
ENST00000419883	P17947	1
ENST00000631830	Q59GD8	0
ENST00000455609	P43699	1
ENST00000454651	H0Y9K7	0
ENST00000645251	Q8IXJ6	0
ENST00000442434	O75461	1
ENST00000608762	Q9UQ53-3	0
ENST00000671172	P12980	1
ENST00000423869	Q14209	1
ENST00000630404	P17542	1
ENST00000577684	O43623	1
ENST00000559755	Q92617-5	0
ENST00000507299	B4DY08	0
ENST00000660996	E9PKU6	0
ENST00000661189	Q8WTR8	0
ENST00000584910	P10828	0
ENST00000670228	O14646	1
ENST00000638682	Q99081	1
ENST00000666334	E9PMV8	0
ENST00000626198	Q15022	1
ENST00000428272	P43694	1
ENST00000656767	H7BZE2	0
ENST00000628320	E7ETU5	0
ENST00000666600	A7KAX9-3	0
ENST00000663047	Q9H334	1
ENST00000667054	Q6PIV2	0
ENST00000517984	H0YGJ6	0
ENST00000454477	P04150	1
ENST00000511213	H7BXT4	0
ENST00000623872	P32302-2	0
ENST00000414098	Q8IYI6	0
ENST00000478301	Q9H3D4	1
ENST00000565129	Q96RD9-3	0
ENST00000506612	P04637	1
ENST00000567803	H7BYM2	0
ENST00000670626	A0A0G2JNB4	0
ENST00000418966	P36956	1
ENST00000584361	P19838	1
ENST00000623020	K7ELX4	0
ENST00000626842	O43318	0
ENST00000665399	A0A7P0TAQ0	0
ENST00000462168	Q01094	1
ENST00000535436	Q14934-14	0
ENST00000635451	Q8TF68	1
ENST00000548215	P43694	1
ENST00000412822	P19793	1
ENST00000523598	F5H595	0
ENST00000596585	Q8N6T7	1
ENST00000449073	Q13227	1
ENST00000690763	Q8N152	0
ENST00000602048	Q03468	1
ENST00000691371	Q8TB92-2	0
ENST00000542466	P17480	1
ENST00000566476	Q13887	1
ENST00000466075	Q9HCU0	0
ENST00000693659	H0YKM4	0
ENST00000455269	Q9UNS1	0
ENST00000634732	A0A0J9YWQ1	0
ENST00000545526	Q9UQE7	1
ENST00000510551	Q9BYV9	1
ENST00000512916	Q9Y261	1
ENST00000669664	E9PKH0	0
ENST00000564872	P40424	1
ENST00000690006	O14967-2	0
ENST00000623163	O94868-3	0
ENST00000671596	Q9UPX8	0
ENST00000518308	Q9UH73	1
ENST00000668603	Q8IY22-2	0
ENST00000448857	P17480	1
ENST00000438659	P40763	1
ENST00000435044	P18146	1
ENST00000582727	H7C3E9	0
ENST00000687951	Q13698	0
ENST00000500498	Q9H3D4	1
ENST00000424837	P49959	1
ENST00000561101	Q04726	1
ENST00000557121	Q01196	1
ENST00000445190	O75593	1
